Result Time,Granularity Period,Object Name,Reliability,"CR373:Cell In-Service Duration","R3710:Number of Cell BCCH Mutual Aids","R3711:Number of Recoveries after Cell BCCH Mutual Aids","R3720:Number of Cell Baseband Hopping Mutual Aids","R3721:Number of Recoveries after Cell Baseband Hopping Mutual Aids","R3722:Duration of Cell Turning off","R373:Cell Out-of-Service Duration","S3936U:Average Power Decrease on GSM 2.0 MHz Interfering Frequency","S3936V:Average Power Decrease on GSM 2.2 MHz Interfering Frequency","S3936W:Average Power Increase on GSM Non-Interfering Frequency","TR373:Cell Availability"
,Minutes,,,s,None,None,None,None,s,s,dB,dB,dB,%
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI661H1_URA_PTE_PIEDRA, CellIndex=268, CGI=71606041340E3",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI661G1_URA_PTE_PIEDRA, CellIndex=265, CGI=71606041319D3",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI831G1_URA_ANCON, CellIndex=262, CGI=7160604132077",Unreliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI864H3_UNION_JICAMARCA, CellIndex=261, CGI=71606041248D3",Unreliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI864H2_UNION_JICAMARCA, CellIndex=260, CGI=71606041248D2",Unreliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI864H1_UNION_JICAMARCA, CellIndex=259, CGI=71606041248D1",Unreliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI864G3_UNION_JICAMARCA, CellIndex=258, CGI=71606041221C3",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI864G2_UNION_JICAMARCA, CellIndex=257, CGI=71606041221C2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI864G1_UNION_JICAMARCA, CellIndex=256, CGI=71606041221C1",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI907H3_TACAYMANO, CellIndex=255, CGI=7160604114A81",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI907H2_TACAYMANO, CellIndex=254, CGI=7160604114A80",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI907H1_TACAYMANO, CellIndex=253, CGI=7160604114A7F",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI907G3_TACAYMANO, CellIndex=252, CGI=7160604112371",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI907G2_TACAYMANO, CellIndex=251, CGI=7160604112370",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI907G1_TACAYMANO, CellIndex=250, CGI=716060411236F",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI660H3_SANTA_MARCELA, CellIndex=249, CGI=71606041340DB",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI660H2_SANTA_MARCELA, CellIndex=248, CGI=71606041340DA",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI660H1_SANTA_MARCELA, CellIndex=247, CGI=71606041340D9",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI660G2_SANTA_MARCELA, CellIndex=245, CGI=71606041319CA",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI660G1_SANTA_MARCELA, CellIndex=244, CGI=71606041319C9",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI893H2_SANTAMARIA, CellIndex=243, CGI=71606041249F4",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI893H1_SANTAMARIA, CellIndex=242, CGI=71606041249F3",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI893G2_SANTAMARIA, CellIndex=241, CGI=71606041222E4",Unreliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI893G1_SANTAMARIA, CellIndex=240, CGI=71606041222E3",Unreliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI822H3_SANTACLARA, CellIndex=239, CGI=716060412472F",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI822H2_SANTACLARA, CellIndex=238, CGI=716060412472E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI822H1_SANTACLARA, CellIndex=237, CGI=716060412472D",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI822G3_SANTACLARA, CellIndex=236, CGI=716060412201F",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI822G2_SANTACLARA, CellIndex=235, CGI=716060412201E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI822G1_SANTACLARA, CellIndex=234, CGI=716060412201D",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI917H3_RUIBARDOS, CellIndex=233, CGI=7160604114AE5",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI917H2_RUIBARDOS, CellIndex=232, CGI=7160604114AE4",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI917H1_RUIBARDOS, CellIndex=231, CGI=7160604114AE3",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI917G2_RUIBARDOS, CellIndex=229, CGI=71606041123D4",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI674H3_HUAYCAN_ZONA_A, CellIndex=225, CGI=7160604124167",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI674H2_HUAYCAN_ZONA_A, CellIndex=224, CGI=7160604124166",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI629H3_QUIPA, CellIndex=221, CGI=7160604123FA5",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI629H2_QUIPA, CellIndex=220, CGI=7160604123FA4",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI629H1_QUIPA, CellIndex=219, CGI=7160604123FA3",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI629G3_QUIPA, CellIndex=218, CGI=7160604121895",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI629G2_QUIPA, CellIndex=217, CGI=7160604121894",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI629G1_QUIPA, CellIndex=216, CGI=7160604121893",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI818G3_PUCUSANA, CellIndex=215, CGI=7160604121FF7",Reliable,3590,0,0,0,0,0,10,,,,99.722
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI818G2_PUCUSANA, CellIndex=214, CGI=7160604121FF6",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI818G1_PUCUSANA, CellIndex=213, CGI=7160604121FF5",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI912H3_ONIX, CellIndex=208, CGI=7160604114AB3",Unreliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI912H2_ONIX, CellIndex=207, CGI=7160604114AB2",Unreliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI912H1_ONIX, CellIndex=206, CGI=7160604114AB1",Unreliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI912G3_ONIX, CellIndex=205, CGI=71606041123A3",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI912G2_ONIX, CellIndex=204, CGI=71606041123A2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI912G1_ONIX, CellIndex=203, CGI=71606041123A1",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI679H3_URA_CHILCA, CellIndex=201, CGI=7160604124199",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI679H2_URA_CHILCA, CellIndex=200, CGI=7160604124198",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI679H1_URA_CHILCA, CellIndex=199, CGI=7160604124197",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI676H3_EL_SILENCIO_MOVIL, CellIndex=437, CGI=716060412417B",Unreliable,275,0,0,0,0,0,3325,,,,7.639
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI676H2_EL_SILENCIO_MOVIL, CellIndex=436, CGI=716060412417A",Unreliable,275,0,0,0,0,0,3325,,,,7.639
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI676H1_EL_SILENCIO_MOVIL, CellIndex=435, CGI=7160604124179",Unreliable,275,0,0,0,0,0,3325,,,,7.639
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI672I2_GRANITOS, CellIndex=412, CGI=7160604114DB0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI672I1_GRANITOS, CellIndex=411, CGI=7160604114DAF",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI2037H3_DEDIOS, CellIndex=535, CGI=7160604131197",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI2037H2_DEDIOS, CellIndex=533, CGI=7160604131196",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI2037H1_DEDIOS, CellIndex=532, CGI=7160604131195",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI2036H3_SAN_ANTONIO_JICAMARCA, CellIndex=528, CGI=7160604111181",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI2036H2_SAN_ANTONIO_JICAMARCA, CellIndex=527, CGI=7160604111182",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI2036H1_SAN_ANTONIO_JICAMARCA, CellIndex=526, CGI=7160604111183",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI819G2_AVENIDA252, CellIndex=346, CGI=7160604132000",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI672I3_GRANITOS, CellIndex=413, CGI=7160604114DB1",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI908G2_ASBESTOS, CellIndex=64, CGI=71606041141EA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI908G3_ASBESTOS, CellIndex=68, CGI=7160604114237",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI908G1_ASBESTOS, CellIndex=63, CGI=71606041141C6",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI828G2_CONDORES, CellIndex=119, CGI=716060412205A",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/GCELL:LABEL=LI828G1_CONDORES, CellIndex=118, CGI=7160604122059",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU47200, CellIndex=98, CGI=71606193D3FEC",Reliable,1090,0,0,0,0,0,2510,,,,30.278
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU46600, CellIndex=97, CGI=71606193D1234",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU46500, CellIndex=96, CGI=71606193D122A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU46400, CellIndex=95, CGI=71606193D3FFD",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU48700, CellIndex=94, CGI=71606193D1306",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU47800, CellIndex=93, CGI=71606193D12AC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU47500, CellIndex=91, CGI=71606193D3FBF",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI63700, CellIndex=9, CGI=71606042518E2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU47400, CellIndex=89, CGI=71606193D3FBE",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU47300, CellIndex=88, CGI=71606193D3FBD",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI67500, CellIndex=87, CGI=7160604251A5E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI36361, CellIndex=86, CGI=716060425F88F",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI96413, CellIndex=856, CGI=7160604254CBB",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI97515, CellIndex=855, CGI=7160604254D2B",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI97415, CellIndex=854, CGI=7160604254D21",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI97315, CellIndex=853, CGI=7160604254D17",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI73000, CellIndex=849, CGI=7160604251C84",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI74200, CellIndex=848, CGI=7160604251CFC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI73100, CellIndex=847, CGI=7160604251C8E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI72600, CellIndex=846, CGI=7160604251C5C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI72500, CellIndex=845, CGI=7160604251C52",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI72400, CellIndex=844, CGI=7160604251C48",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI72300, CellIndex=843, CGI=7160604251C3E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI72200, CellIndex=842, CGI=7160604251C34",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI72100, CellIndex=841, CGI=7160604251C2A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI71900, CellIndex=840, CGI=7160604251C16",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI36161, CellIndex=84, CGI=716060425F87B",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI72000, CellIndex=839, CGI=7160604251C20",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI71800, CellIndex=838, CGI=7160604251C0C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI71700, CellIndex=837, CGI=7160604251C02",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI71600, CellIndex=836, CGI=7160604251BF8",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI71500, CellIndex=835, CGI=7160604251BEE",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI71400, CellIndex=834, CGI=7160604251BE4",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI71300, CellIndex=833, CGI=7160604251BDA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI71200, CellIndex=832, CGI=7160604251BD0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI71100, CellIndex=831, CGI=7160604251BC6",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI71000, CellIndex=830, CGI=7160604251BBC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI70900, CellIndex=829, CGI=7160604251BB2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI70800, CellIndex=828, CGI=7160604251BA8",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI70700, CellIndex=827, CGI=7160604251B9E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI70600, CellIndex=826, CGI=7160604251B94",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI68900, CellIndex=825, CGI=71606041B1AEA",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LO81700, CellIndex=824, CGI=7160619A11FEA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI72900, CellIndex=823, CGI=7160604251C7A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LO85100, CellIndex=822, CGI=7160619A1213E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU47600, CellIndex=821, CGI=71606193D3FC0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU47700, CellIndex=820, CGI=71606193D12A2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=SM84620, CellIndex=819, CGI=7160610A56F2C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=AM00920, CellIndex=818, CGI=7160610414E7A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=AM04720, CellIndex=817, CGI=7160610414FF6",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI72800, CellIndex=816, CGI=7160604251C70",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI65300, CellIndex=815, CGI=7160604251982",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI65500, CellIndex=814, CGI=7160604251996",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI36861, CellIndex=810, CGI=716060425F8C1",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=AM00720, CellIndex=808, CGI=7160610414E66",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=AM04220, CellIndex=807, CGI=7160610414FC4",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=AM04820, CellIndex=806, CGI=7160610415000",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=AM01620, CellIndex=805, CGI=7160610414EC0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LO85900, CellIndex=804, CGI=7160619A1218E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=AM00620, CellIndex=803, CGI=7160610414E5C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LO84600, CellIndex=802, CGI=7160619A1210C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=AM05620, CellIndex=801, CGI=7160610415050",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LO80200, CellIndex=800, CGI=7160619A11F54",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=UC96200, CellIndex=8, CGI=7160618112594",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=SM83020, CellIndex=799, CGI=7160610A56E8C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=UC96400, CellIndex=798, CGI=71606181125A8",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LO80900, CellIndex=797, CGI=7160619A11F9A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=UC96300, CellIndex=796, CGI=716061811259E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=UC96500, CellIndex=795, CGI=71606181125B2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=SM84220, CellIndex=794, CGI=7160610A56F04",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=AM00520, CellIndex=793, CGI=7160610414E52",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=MD92300, CellIndex=792, CGI=716062045240E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI69300, CellIndex=791, CGI=7160604251B12",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=JU47100, CellIndex=79, CGI=71606193D1266",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI70400, CellIndex=789, CGI=7160604251B80",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI70300, CellIndex=788, CGI=7160604251B76",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI70100, CellIndex=787, CGI=7160604251B62",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI70000, CellIndex=786, CGI=7160604251B58",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI69900, CellIndex=785, CGI=7160604251B4E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI69800, CellIndex=784, CGI=7160604251B44",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"BAS BSC6000/GCELL:LABEL=LI69700, CellIndex=783, CGI=7160604251B3A",Reliable,3600,0,0,0,0,0,0,,,,100
